time (sec),level (dB(SPL))
14.1,71.9798
14.2,66.8003
14.3,77.6894
14.4,82.2247
14.5,64.9398
14.6,58.8186
14.7,65.6197
14.8,70.0634
14.9,67.0698
15,64.4999
15.1,62.765
15.2,61.3596
15.3,59.8777
15.4,66.9675
15.5,66.0388
15.6,66.9569
15.7,68.3082
15.8,69.6764
15.9,70.4889
16,69.1351
16.1,68.4143
16.2,63.887
16.3,61.0069
16.4,59.556
16.5,59.537
16.6,58.3493
16.7,58.6967
16.8,59.8392
16.9,59.5642
17,59.513
17.1,61.3018
17.2,61.7361
17.3,63.3638
17.4,66.3038
17.5,65.0756
17.6,61.0661
17.7,62.7854
17.8,65.4726
17.9,64.2199
18,68.4078
18.1,68.4018
18.2,70.6017
18.3,69.1549
18.4,68.3316
18.5,66.0693
18.6,67.194
18.7,66.2912
18.8,64.9516
18.9,64.4244
19,67.3156
19.1,64.6213
19.2,65.4876
19.3,61.9669
19.4,59.9114
19.5,58.9789
19.6,58.9044
19.7,60.4722
19.8,63.3627
19.9,65.3065
20,62.4819
20.1,60.982
20.2,58.8659
20.3,57.4497
20.4,66.6246
20.5,65.6499
20.6,71.8103
20.7,72.3438
20.8,71.9859
20.9,74.6915
21,74.0788
21.1,73.6721
21.2,64.3791
21.3,68.2591
21.4,66.4518
21.5,61.2411
21.6,65.9077
21.7,68.5506
21.8,65.9496
21.9,66.8563
22,74.4751
22.1,72.6884
22.2,73.2288
22.3,72.687
22.4,64.8124
22.5,59.5431
22.6,68.2436
22.7,67.0536
22.8,63.4123
22.9,68.997
23,65.3199
23.1,64.4187
23.2,61.4861
23.3,70.8218
23.4,69.4951
23.5,65.6856
23.6,62.6078
23.7,66.4328
23.8,66.4826
23.9,67.157
24,72.3625
24.1,72.5689
24.2,70.7924
24.3,71.7094
24.4,77.9861
24.5,76.4917
24.6,74.8768
24.7,75.4793
24.8,78.2535
24.9,70.6082
25,76.8537
25.1,80.3902
25.2,70.1322
25.3,78.2476
25.4,78.8303
25.5,68.3947
25.6,77.2029
25.7,79.0595
25.8,65.8504
25.9,78.5951
26,77.3193
26.1,73.355
26.2,80.9048
26.3,73.9724
26.4,73.9614
26.5,75.048
26.6,72.6301
26.7,71.7305
26.8,76.4094
26.9,70.1168
27,74.0671
27.1,74.3407
27.2,69.4461
27.3,79.1424
27.4,75.8472
27.5,71.1925
27.6,74.8011
27.7,72.851
27.8,68.0576
27.9,70.6526
28,67.821
28.1,66.7305
28.2,72.8741
28.3,69.9658
28.4,69.5194
28.5,70.657
28.6,70.5428
28.7,74.9166
28.8,67.9885
28.9,74.6484
29,75.3349
29.1,74.4426
29.2,74.5983
29.3,58.0565
29.4,56.7479
29.5,60.5814
29.6,73.5067
29.7,81.9237
29.8,70.3274
29.9,75.5299
30,70.7372
30.1,76.2366
30.2,81.3157
30.3,83.1415
30.4,78.6288
30.5,73.0717
30.6,76.2907
30.7,70.3091
30.8,58.2972
30.9,68.9868
31,73.7188
31.1,87.7568
31.2,87.3049
31.3,76.5303
31.4,70.9214
31.5,77.8425
31.6,76.0035
31.7,75.0301
31.8,79.6973
31.9,79.0796
32,76.6807
32.1,63.3351
32.2,70.2436
32.3,71.4992
32.4,60.7866
32.5,70.9883
32.6,81.9986
32.7,70.5959
32.8,67.8765
32.9,72.3137
33,69.8028
33.1,69.8495
33.2,69.1781
33.3,74.0862
33.4,78.0313
33.5,64.7513
33.6,63.9291
33.7,71.2096
33.8,69.0324
33.9,66.8269
34,60.3651
34.1,52.739
34.2,53.6597
34.3,58.3396
34.4,52.9803
34.5,53.2141
34.6,59.5846
34.7,67.1177
34.8,75.669
34.9,77.9944
35,79.2754
35.1,69.0745
35.2,75.7299
35.3,70.0273
35.4,73.9876
35.5,72.1116
35.6,72.1927
35.7,76.232
35.8,64.9499
35.9,61.8805
36,66.5525
36.1,67.0152
36.2,64.3802
36.3,69.418
36.4,69.5466
36.5,65.0166
36.6,66.3783
36.7,58.252
36.8,63.3865
36.9,67.7744
37,72.8331
37.1,69.7964
37.2,76.2697
37.3,72.6193
37.4,54.8318
37.5,56.335
37.6,56.9382
37.7,55.3114
37.8,59.8518
37.9,77.9281
38,84.2063
38.1,80.3238
38.2,76.3312
38.3,73.1649
38.4,73.0276
38.5,67.5946
38.6,70.9855
38.7,65.2545
38.8,83.3816
38.9,78.5788
39,75.6184
39.1,54.5063
39.2,55.5412
39.3,59.667
39.4,59.7037
39.5,56.1594
39.6,56.9428
39.7,57.1084
39.8,57.4394
39.9,57.1496
40,54.945
40.1,55.8917
40.2,54.6702
40.3,76.101
40.4,71.9307
40.5,87.2505
40.6,82.5029
40.7,71.4273
40.8,73.8774
40.9,73.11
41,74.4017
41.1,75.3778
41.2,71.0641
41.3,64.5978
41.4,53.1932
41.5,56.4484
41.6,55.866
41.7,73.5339
41.8,82.146
41.9,81.2487
42,72.1978
42.1,77.0785
42.2,69.34
42.3,80.413
42.4,81.7729
42.5,71.631
42.6,68.6882
42.7,81.0622
42.8,77.5246
42.9,70.6707
43,70.6707
43.1,65.5373
43.2,67.2631
43.3,69.16
43.4,68.2697
43.5,69.447
43.6,70.8138
43.7,67.8592
43.8,74.5527
43.9,53.6455
44,56.6408
44.1,55.7502
44.2,63.3283
44.3,70.8679
44.4,75.2474
44.5,58.0335
44.6,69.7384
44.7,75.9291
44.8,72.7925
44.9,69.2367
45,75.5286
45.1,80.5858
45.2,77.0896
45.3,79.2783
45.4,79.3334
45.5,76.0508
45.6,73.4755
45.7,76.6093
45.8,77.9211
45.9,82.1414
46,76.6061
46.1,67.0632
46.2,55.6273
46.3,74.6642
46.4,63.8562
46.5,51.9767
46.6,60.4644
46.7,58.5645
46.8,61.2319
46.9,57.7379
47,81.4829
47.1,78.7577
47.2,85.5072
47.3,76.9869
47.4,75.368
47.5,79.1346
47.6,80.6879
47.7,72.496
47.8,60.1347
47.9,67.9803
48,61.4151
48.1,52.266
48.2,66.8639
48.3,79.1605
48.4,80.8443
48.5,74.1067
48.6,77.5013
48.7,71.6369
48.8,66.1411
48.9,64.3219
49,64.6228
49.1,67.8653
49.2,69.4435
49.3,56.7007
49.4,72.5083
49.5,68.902
49.6,79.3388
49.7,71.4696
49.8,66.2566
49.9,58.5916
50,54.1655
50.1,60.0354
50.2,77.3954
50.3,77.6218
50.4,65.5693
50.5,67.5822
50.6,56.7021
50.7,59.7999
50.8,64.9913
50.9,83.4195
51,81.9927
51.1,78.1662
51.2,76.3289
51.3,72.8917
51.4,75.7512
51.5,71.9642
51.6,74.8598
51.7,61.1429
51.8,78.8413
51.9,70.117
52,66.8773
52.1,66.5049
52.2,62.3082
52.3,77.3051
52.4,77.2095
52.5,64.2807
52.6,61.6346
52.7,67.5993
52.8,63.5378
52.9,85.067
53,73.0082
53.1,71.5802
53.2,71.6189
53.3,72.4726
53.4,65.03
53.5,60.7245
53.6,64.57
53.7,64.7134
53.8,54.2307
53.9,57.2588
54,60.5542
54.1,62.3394
54.2,59.3475
54.3,62.719
54.4,74.7393
54.5,76.6374
54.6,82.5057
54.7,73.4813
54.8,72.9504
54.9,89.2823
55,88.7626
55.1,75.9808
55.2,69.4998
55.3,72.3721
55.4,71.3448
55.5,74.5669
55.6,65.1231
55.7,55.5819
55.8,54.8363
55.9,52.7173
56,68.4601
56.1,75.6639
56.2,89.9626
56.3,85.5528
56.4,66.73
56.5,74.0786
56.6,72.5434
56.7,69.0246
56.8,67.2083
56.9,70.9371
57,66.9618
57.1,83.4861
57.2,70.9556
57.3,64.7165
57.4,66.072
57.5,80.7299
57.6,55.7178
57.7,57.2823
57.8,55.6289
57.9,55.4814
58,79.5482
58.1,61.6904
58.2,76.6704
58.3,78.5112
58.4,76.5189
58.5,73.8274
58.6,75.7861
58.7,72.3658
58.8,83.6072
58.9,72.9449
59,73.102
59.1,73.3831
59.2,70.836
59.3,80.2529
59.4,73.2892
59.5,74.4608
59.6,64.1036
59.7,66.3094
59.8,70.4445
59.9,72.5727
60,83.2173
60.1,84.7637
60.2,67.4602
60.3,68.1568
60.4,71.1141
60.5,71.3262
60.6,63.99
60.7,73.2814
60.8,80.2447
60.9,76.085
61,74.752
61.1,68.3215
61.2,72.2425
61.3,70.7906
61.4,79.0341
61.5,73.202
61.6,70.3045
61.7,66.818
61.8,69.9819
61.9,69.1191
62,69.604
62.1,69.9061
62.2,69.2705
62.3,62.9493
62.4,68.0687
62.5,69.4004
62.6,71.3306
62.7,76.5175
62.8,74.4942
62.9,76.6716
63,72.4214
63.1,71.6671
63.2,71.8668
63.3,74.6809
63.4,74.6523
63.5,90.2551
63.6,70.7295
63.7,68.8924
63.8,65.8033
63.9,68.5475
64,66.101
64.1,64.551
64.2,70.1132
64.3,77.2993
64.4,84.3697
64.5,67.1115
64.6,70.5134
64.7,73.958
64.8,71.9093
64.9,72.417
65,66.6722
65.1,54.6646
65.2,61.6465
65.3,64.0268
65.4,76.7148
65.5,78.9226
65.6,80.0987
65.7,84.1017
65.8,79.5119
65.9,73.6607
66,72.2273
66.1,72.3145
66.2,70.8555
66.3,66.2531
66.4,51.703
66.5,56.1808
66.6,59.0957
66.7,56.1618
66.8,67.7444
66.9,68.2549
67,89.4837
67.1,90.3687
67.2,72.3762
67.3,67.1628
67.4,71.8367
67.5,72.5221
67.6,73.2721
67.7,72.8231
67.8,67.4836
67.9,71.7232
68,61.2698
68.1,70.2901
68.2,69.6609
68.3,74.3108
68.4,66.9827
68.5,68.6366
68.6,70.9867
68.7,70.5229
68.8,86.1889
68.9,88.898
69,68.5134
69.1,66.8332
69.2,69.3172
69.3,67.8973
69.4,68.7505
69.5,63.2442
69.6,66.4086
69.7,69.6886
69.8,70.1238
69.9,69.2572
70,68.7551
70.1,67.3234
70.2,70.1281
70.3,68.2808
70.4,68.157
70.5,68.2401
70.6,66.2177
70.7,66.0442
70.8,67.8813
70.9,60.9227
71,67.3083
71.1,66.8308
71.2,68.3888
71.3,71.2529
71.4,70.2448
71.5,70.536
