time (sec),level (dB(SPL))
30,74.3491
30.1,73.971
30.2,76.8772
30.3,75.0844
30.4,74.6728
30.5,78.2474
30.6,79.1567
30.7,75.9509
30.8,75.3367
30.9,74.7458
31,74.5308
31.1,74.6709
31.2,76.0476
31.3,77.4172
31.4,75.9613
31.5,75.2421
31.6,74.7829
31.7,74.5904
31.8,74.5448
31.9,79.3547
32,76.586
32.1,74.9032
32.2,75.352
32.3,75.3803
32.4,74.8953
32.5,76.0687
32.6,75.8639
32.7,74.9908
32.8,75.2155
32.9,76.1349
33,75.0142
33.1,76.3212
33.2,81.0592
33.3,78.0267
33.4,75.8938
33.5,75.6434
33.6,75.6245
33.7,76.1623
33.8,79.1408
33.9,78.3075
34,76.2227
34.1,76.2656
34.2,76.6508
34.3,80.0732
34.4,80.4192
34.5,79.9153
34.6,77.1183
34.7,77.5745
34.8,76.4151
34.9,76.5986
35,76.2668
35.1,77.1898
35.2,76.3081
35.3,75.0883
35.4,75.4676
35.5,75.5697
35.6,75.0403
35.7,79.8564
35.8,77.1166
35.9,74.678
36,78.1086
36.1,79.1755
36.2,79.0637
36.3,76.8117
36.4,77.1385
36.5,80.9826
36.6,79.4379
36.7,77.4671
36.8,78.4286
36.9,78.6063
37,78.809
37.1,79.3502
37.2,78.763
37.3,76.3349
37.4,75.2609
37.5,74.501
37.6,77.8135
37.7,76.7736
37.8,75.571
37.9,74.9582
38,74.4954
38.1,74.4851
38.2,80.9708
38.3,77.6731
38.4,83.6627
38.5,82.5474
38.6,79.2793
38.7,77.9272
38.8,75.7689
38.9,76.3904
39,75.4247
39.1,75.233
39.2,76.9044
39.3,77.6888
39.4,78.6492
39.5,79.0567
39.6,79.7683
39.7,76.6674
39.8,75.1563
39.9,74.7673
40,74.6781
40.1,74.5307
40.2,79.8051
40.3,77.3255
40.4,75.4189
40.5,75.163
40.6,74.9938
40.7,74.9143
40.8,76.5826
40.9,76.7207
41,75.6691
41.1,75.5384
41.2,79.457
41.3,79.8072
41.4,78.9047
41.5,76.0945
41.6,76.6755
41.7,75.083
41.8,77.4752
41.9,77.4989
42,77.3196
42.1,75.8885
42.2,75.3802
42.3,75.0901
42.4,75.4364
42.5,77.1771
42.6,81.75
42.7,77.9598
42.8,78.0029
42.9,75.455
43,74.4943
43.1,74.2141
43.2,74.4279
43.3,78.7448
43.4,80.089
43.5,77.202
43.6,76.8854
43.7,78.9516
43.8,77.8377
43.9,76.3612
44,78.0342
44.1,78.0596
44.2,81.5291
44.3,82.4964
44.4,78.7269
44.5,78.5042
44.6,77.8748
44.7,79.6287
44.8,78.3676
44.9,77.2075
45,78.1519
45.1,76.2181
45.2,76.5201
45.3,79.0199
45.4,79.3531
45.5,84.118
45.6,78.1181
45.7,79.3719
45.8,77.5066
45.9,76.8021
46,77.8686
46.1,77.9525
46.2,77.229
46.3,77.2953
46.4,77.1334
46.5,76.1681
46.6,80.1171
46.7,82.7881
46.8,85.2039
46.9,77.8012
47,79.8888
47.1,83.2175
47.2,80.7882
47.3,80.4005
47.4,78.6587
47.5,78.1234
47.6,80.7198
47.7,82.4931
47.8,81.4603
47.9,83.9127
48,79.2112
48.1,78.6069
48.2,79.1556
48.3,80.4231
48.4,80.3054
48.5,80.3387
48.6,78.0281
48.7,77.5827
48.8,77.5233
48.9,83.6004
49,83.771
49.1,79.5692
49.2,78.1817
49.3,77.6217
49.4,81.2467
49.5,79.8969
49.6,77.128
49.7,79.4629
49.8,78.8351
49.9,77.2657
50,77.3332
50.1,80.9188
50.2,79.7842
50.3,78.5734
50.4,80.6087
50.5,80.0744
50.6,78.0816
50.7,77.9662
50.8,82.8449
50.9,83.7857
51,77.9796
51.1,77.8247
51.2,77.1342
51.3,76.6646
51.4,76.6484
51.5,79.7151
51.6,81.9188
51.7,79.8569
51.8,77.5333
51.9,78.0816
52,80.8779
52.1,81.0889
52.2,82.3682
52.3,82.395
52.4,79.6619
52.5,77.9965
52.6,77.766
52.7,77.4691
52.8,77.1855
52.9,81.9051
53,82.3363
53.1,81.8545
53.2,79.7598
53.3,79.9452
53.4,79.7113
53.5,79.4546
53.6,79.3522
53.7,78.239
53.8,78.3643
53.9,77.7382
54,77.4014
54.1,77.2042
54.2,79.3071
54.3,79.2489
54.4,78.2584
54.5,77.5602
54.6,76.8641
54.7,76.4091
54.8,76.3963
54.9,79.1814
55,78.5371
55.1,77.5303
55.2,77.0448
55.3,76.4761
55.4,76.2674
55.5,79.914
55.6,79.6674
55.7,77.5827
55.8,78.2366
55.9,78.6943
56,77.6616
56.1,78.569
56.2,79.9457
56.3,77.9695
56.4,77.3954
56.5,76.8471
56.6,76.9116
56.7,76.6923
56.8,77.2435
56.9,78.7447
57,77.3372
57.1,77.0209
57.2,76.7123
57.3,76.5961
57.4,76.9547
57.5,80.0473
57.6,78.372
57.7,77.6572
57.8,77.2631
57.9,77.1862
58,76.5992
58.1,79.3609
58.2,78.7616
58.3,77.6887
58.4,77.0638
58.5,76.4065
58.6,76.5503
58.7,82.7032
58.8,80.7188
58.9,78.0725
59,81.3048
59.1,82.2177
59.2,80.4527
59.3,78.2068
59.4,78.9405
59.5,77.6921
59.6,78.2443
59.7,79.9373
59.8,80.0515
59.9,80.5352
60,76.1541
60.1,77.7362
60.2,78.8257
60.3,78.1715
60.4,85.8156
60.5,83.6968
60.6,77.8048
60.7,76.6724
60.8,76.1964
60.9,76.0088
61,77.8555
61.1,84.2821
61.2,80.749
61.3,78.2256
61.4,79.2872
61.5,76.8382
61.6,77.17
61.7,79.3342
61.8,83.8422
61.9,80.8518
62,79.1416
62.1,78.5493
62.2,76.9602
62.3,81.0248
62.4,81.5065
62.5,77.5786
62.6,76.6674
62.7,76.1636
62.8,75.8412
62.9,81.9496
63,84.5822
63.1,82.1627
63.2,77.0386
63.3,80.6664
63.4,81.9828
63.5,81.8062
63.6,84.3977
63.7,81.2109
63.8,81.4633
63.9,78.6862
64,76.5978
64.1,76.7874
64.2,76.3922
64.3,79.6492
64.4,77.7621
64.5,77.4856
64.6,81.2326
64.7,79.1739
64.8,82.515
64.9,81.2384
65,78.1642
65.1,76.9302
65.2,77.974
65.3,78.4206
65.4,76.989
65.5,80.0213
65.6,83.0547
65.7,81.8299
65.8,79.458
65.9,80.9556
66,81.7388
66.1,82.7808
66.2,83.7433
66.3,78.8569
66.4,76.9295
66.5,80.2672
66.6,78.7595
66.7,77.3981
66.8,78.5357
66.9,78.5443
67,77.6488
67.1,81.4215
67.2,79.4702
67.3,84.2206
67.4,78.8125
67.5,80.6825
67.6,78.1979
67.7,81.3351
67.8,82.9825
67.9,81.6702
68,77.2412
68.1,82.0183
68.2,81.2978
68.3,81.4459
68.4,81.3177
68.5,79.5453
68.6,77.9531
68.7,77.2689
68.8,81.056
68.9,80.9027
69,78.5007
69.1,79.2026
69.2,79.3161
69.3,76.7905
69.4,78.9163
69.5,83.1659
69.6,77.3177
69.7,80.1184
69.8,78.8587
69.9,76.3284
70,81.2876
70.1,79.0665
70.2,77.6312
70.3,77.2539
70.4,79.3165
70.5,75.6796
70.6,77.292
70.7,80.5574
70.8,80.5989
70.9,78.8438
71,77.9734
71.1,75.99
71.2,78.0409
71.3,79.4473
71.4,76.8407
71.5,75.7244
