time (sec),level (dB(SPL))
41.5,69.9522
41.6,71.0308
41.7,72.2736
41.8,68.4532
41.9,72.9403
42,70.1328
42.1,71.1029
42.2,65.3115
42.3,69.4319
42.4,70.718
42.5,64.9415
42.6,72.392
42.7,75.4752
42.8,68.5564
42.9,61.5774
43,67.8612
43.1,62.2293
43.2,69.5104
43.3,62.697
43.4,63.6429
43.5,65.7061
43.6,75.9613
43.7,67.199
43.8,67.3718
43.9,68.818
44,64.3243
44.1,65.5464
44.2,68.6521
44.3,68.0063
44.4,59.4569
44.5,59.5443
44.6,62.6134
44.7,69.5436
44.8,64.9763
44.9,69.2681
45,62.4245
45.1,67.5361
45.2,71.8059
45.3,71.0673
45.4,78.1157
45.5,64.3677
45.6,61.1645
45.7,60.5458
45.8,72.7089
45.9,65.2458
46,68.6711
46.1,67.3718
46.2,61.8277
46.3,66.0276
46.4,61.3618
46.5,59.9491
46.6,60.0207
46.7,61.8123
46.8,71.6426
46.9,60.9084
47,59.9355
47.1,59.4824
47.2,59.494
47.3,63.9525
47.4,73.7364
47.5,72.5491
47.6,76.4468
47.7,69.2409
47.8,65.5942
47.9,76.9113
48,72.0203
48.1,73.3891
48.2,67.8457
48.3,62.2941
48.4,59.6017
48.5,60.0288
48.6,59.5495
48.7,59.7232
48.8,60.049
48.9,59.7459
49,59.7679
49.1,59.4683
49.2,59.7402
49.3,59.7561
49.4,59.6744
49.5,59.531
49.6,61.4741
49.7,80.4924
49.8,74.2886
49.9,65.9245
50,73.9646
50.1,77.2256
50.2,74.2261
50.3,75.11
50.4,70.9136
50.5,72.2521
50.6,71.5015
50.7,71.2811
50.8,64.0832
50.9,60.8731
51,61.8067
51.1,60.8836
51.2,60.4455
51.3,60.3542
51.4,65.1528
51.5,66.8035
51.6,78.9715
51.7,72.3426
51.8,72.8157
51.9,63.334
52,70.1452
52.1,70.5482
52.2,66.8366
52.3,67.445
52.4,70.4717
52.5,75.9181
52.6,68.6588
52.7,67.465
52.8,71.3561
52.9,62.6563
53,61.8376
53.1,68.5485
53.2,67.2898
53.3,69.5596
53.4,64.4168
53.5,72.7583
53.6,67.9629
53.7,68.1789
53.8,64.9258
53.9,64.1435
54,64.5731
54.1,65.7019
54.2,75.4915
54.3,66.1512
54.4,61.5266
54.5,59.4027
54.6,59.8583
54.7,58.011
54.8,53.8046
54.9,72.1962
55,75.2411
55.1,67.2967
55.2,69.9172
55.3,70.6375
55.4,58.4469
55.5,66.3919
55.6,76.0892
55.7,65.3159
55.8,69.1035
55.9,68.0716
56,68.5909
56.1,66.7054
56.2,68.5603
56.3,65.5291
56.4,62.322
56.5,65.6666
56.6,63.4436
56.7,61.9074
56.8,71.9096
56.9,65.4573
57,67.3701
57.1,64.6405
57.2,68.8915
57.3,62.8861
57.4,60.8628
57.5,57.5909
57.6,59.4035
57.7,56.1121
57.8,60.1817
57.9,59.216
58,58.1843
58.1,53.2147
58.2,51.0056
58.3,52.9084
58.4,62.1958
58.5,55.9226
58.6,68.06
58.7,63.0402
58.8,82.5705
58.9,78.9202
59,79.8502
59.1,69.2588
59.2,59.3279
59.3,73.92
59.4,71.6232
59.5,67.0556
59.6,61.5853
59.7,62.4802
59.8,57.822
59.9,71.9376
60,68.5903
60.1,62.3077
60.2,65.0471
60.3,66.3461
60.4,59.7455
60.5,57.4802
60.6,75.9619
60.7,72.7903
60.8,74.6282
60.9,76.1667
61,61.1263
61.1,53.0084
61.2,58.1877
61.3,59.2168
61.4,63.0593
61.5,65.1641
61.6,61.205
61.7,65.1999
61.8,68.5432
61.9,74.0051
62,72.5394
62.1,61.5579
62.2,62.6874
62.3,65.4904
62.4,65.0984
62.5,71.9631
62.6,64.5105
62.7,71.3237
62.8,71.8053
62.9,70.1544
63,77.9343
63.1,69.1282
63.2,64.7137
63.3,68.0009
63.4,75.4144
63.5,72.8721
63.6,66.0095
63.7,72.9723
63.8,70.9714
63.9,69.922
64,54.7509
64.1,59.9293
64.2,60.9974
64.3,61.8243
64.4,71.6202
64.5,71.7428
64.6,74.5142
64.7,71.1927
64.8,67.6987
64.9,68.9087
65,65.6922
65.1,70.1558
65.2,67.7793
65.3,64.9694
65.4,73.858
65.5,64.7521
65.6,70.6762
65.7,74.1647
65.8,65.6652
65.9,70.8288
66,63.1142
66.1,59.634
66.2,60.0178
66.3,61.8198
66.4,74.4939
66.5,77.4089
66.6,73.1682
66.7,72.8068
66.8,71.1813
66.9,69.9284
67,70.5255
67.1,68.791
67.2,67.5457
67.3,61.8942
67.4,55.1652
67.5,76.0303
67.6,72.2012
67.7,78.0519
67.8,75.125
67.9,74.2056
68,74.5798
68.1,76.1361
68.2,76.6705
68.3,73.6013
68.4,79.5426
68.5,76.2154
68.6,68.4583
68.7,58.609
68.8,59.9848
68.9,73.3933
69,72.9401
69.1,68.3533
69.2,81.0516
69.3,74.4605
69.4,68.6212
69.5,64.3279
69.6,64.1081
69.7,68.9983
69.8,65.1334
69.9,64.0712
70,64.8593
70.1,56.8197
70.2,63.3365
70.3,66.5146
70.4,76.2974
70.5,78.7692
70.6,76.7388
70.7,62.4197
70.8,69.1441
70.9,65.5338
71,73.6514
71.1,69.2047
71.2,64.1044
71.3,71.3684
71.4,75.3173
71.5,69.9577
