time (sec),level (dB(SPL))
24.3,76.9455
24.4,75.0406
24.5,78.8018
24.6,75.4278
24.7,74.8233
24.8,74.5092
24.9,74.4697
25,75.2457
25.1,74.5815
25.2,75.4513
25.3,75.08
25.4,74.4664
25.5,75.793
25.6,74.3984
25.7,74.3515
25.8,74.5943
25.9,74.4337
26,74.3342
26.1,74.2029
26.2,74.2291
26.3,74.53
26.4,77.1894
26.5,78.0745
26.6,81.0485
26.7,81.508
26.8,76.1649
26.9,77.5136
27,79.4858
27.1,74.8096
27.2,76.5926
27.3,78.2361
27.4,79.4752
27.5,75.1315
27.6,75.3405
27.7,76.4055
27.8,75.6452
27.9,78.1954
28,75.2168
28.1,74.3519
28.2,76.572
28.3,75.5385
28.4,74.2888
28.5,74.3936
28.6,75.077
28.7,75.3305
28.8,75.3449
28.9,76.1264
29,76.4191
29.1,76.5239
29.2,76.1046
29.3,75.1494
29.4,74.9727
29.5,79.3827
29.6,77.8066
29.7,76.5281
29.8,75.0343
29.9,76.689
30,77.9419
30.1,77.9068
30.2,75.9197
30.3,76.689
30.4,76.9752
30.5,75.6161
30.6,75.5378
30.7,75.5009
30.8,75.6417
30.9,74.8111
31,74.8237
31.1,74.9628
31.2,74.8859
31.3,76.5568
31.4,76.606
31.5,80.8647
31.6,83.7395
31.7,74.6927
31.8,76.5117
31.9,76.2502
32,78.9832
32.1,79.4766
32.2,79.5993
32.3,77.9193
32.4,81.044
32.5,82.4401
32.6,79.5487
32.7,79.1391
32.8,79.8295
32.9,75.1617
33,75.0232
33.1,75.0205
33.2,75.1593
33.3,75.1605
33.4,74.9824
33.5,74.9684
33.6,75.516
33.7,75.4558
33.8,75.5723
33.9,75.0565
34,75.1289
34.1,75.083
34.2,75.4242
34.3,75.7501
34.4,75.6787
34.5,75.7008
34.6,75.6035
34.7,75.52
34.8,75.7509
34.9,75.6456
35,75.5029
35.1,76.6459
35.2,76.2478
35.3,75.1417
35.4,75.6675
35.5,76.4865
35.6,84.2742
35.7,78.3112
35.8,75.8044
35.9,76.1111
36,76.669
36.1,76.5841
36.2,76.0822
36.3,75.3961
36.4,75.0953
36.5,74.8623
36.6,74.8573
36.7,74.9276
36.8,74.8285
36.9,74.9551
37,76.0219
37.1,86.6106
37.2,75.35
37.3,75.2518
37.4,75.257
37.5,75.1063
37.6,75.1086
37.7,75.132
37.8,75.5777
37.9,75.177
38,75.2723
38.1,75.4701
38.2,75.9564
38.3,77.1446
38.4,77.9862
38.5,79.1622
38.6,76.5277
38.7,75.7724
38.8,75.7783
38.9,77.9136
39,79.4257
39.1,77.2118
39.2,79.7322
39.3,75.5536
39.4,75.3621
39.5,75.7936
39.6,82.2452
39.7,75.3636
39.8,78.8355
39.9,75.4962
40,81.4569
40.1,75.4835
40.2,75.2528
40.3,75.8633
40.4,75.6906
40.5,75.7397
40.6,80.2657
40.7,75.6998
40.8,75.5608
40.9,75.3038
41,75.0897
41.1,74.8768
41.2,74.8217
41.3,75.3476
41.4,76.1468
41.5,77.6421
41.6,75.2319
41.7,75.0138
41.8,74.9131
41.9,75.3279
42,74.9662
42.1,75.0945
42.2,75.0777
42.3,75.0611
42.4,75.1065
42.5,75.0874
42.6,74.9091
42.7,75.143
42.8,74.8188
42.9,75.4438
43,75.0577
43.1,74.8333
43.2,74.6583
43.3,74.8895
43.4,82.3456
43.5,80.7235
43.6,74.8334
43.7,82.0244
43.8,85.964
43.9,75.0394
44,74.9784
44.1,75.7529
44.2,75.4555
44.3,75.2551
44.4,75.4997
44.5,75.2932
44.6,75.4838
44.7,75.6062
44.8,75.7356
44.9,75.863
45,75.7359
45.1,77.2583
45.2,76.5018
45.3,78.6723
45.4,85.0171
45.5,77.3414
45.6,75.436
45.7,74.9384
45.8,75.0158
45.9,75.1716
46,75.6834
46.1,76.055
46.2,75.9628
46.3,76.6689
46.4,78.19
46.5,79.5928
46.6,77.7602
46.7,75.9717
46.8,75.9946
46.9,80.4117
47,78.1371
47.1,80.0428
47.2,75.7076
47.3,75.5654
47.4,76.9293
47.5,77.8766
47.6,75.9412
47.7,77.5432
47.8,76.2041
47.9,76.3334
48,76.2051
48.1,76.2394
48.2,76.7221
48.3,76.303
48.4,75.8367
48.5,74.3719
48.6,74.4028
48.7,74.6529
48.8,74.9264
48.9,76.7896
49,78.286
49.1,77.9902
49.2,75.688
49.3,76.3663
49.4,75.9624
49.5,74.9349
49.6,78.5024
49.7,75.2329
49.8,74.417
49.9,77.8751
50,76.8691
50.1,87.9847
50.2,75.293
50.3,78.3132
50.4,74.4312
50.5,74.692
50.6,75.6597
50.7,76.9055
50.8,75.206
50.9,75.5874
51,75.8042
51.1,75.8797
51.2,75.714
51.3,75.1116
51.4,75.2234
51.5,74.458
51.6,74.5053
51.7,74.4951
51.8,74.2977
51.9,75.91
52,76.1419
52.1,75.6794
52.2,76.7226
52.3,74.9038
52.4,76.1268
52.5,77.2064
52.6,75.7008
52.7,75.0651
52.8,74.194
52.9,74.9456
53,74.4413
53.1,74.3694
53.2,74.3464
53.3,74.4549
53.4,76.0919
53.5,78.0996
53.6,78.0923
53.7,76.9461
53.8,74.8435
53.9,77.3178
54,76.0963
54.1,77.049
54.2,76.1264
54.3,78.6408
54.4,80.2877
54.5,80.7557
54.6,83.9384
54.7,75.2451
54.8,75.8001
54.9,75.4404
55,75.2978
55.1,75.6469
55.2,75.0471
55.3,74.7779
55.4,82.0564
55.5,78.3645
55.6,75.3971
55.7,74.8951
55.8,75.4982
55.9,75.1151
56,74.9244
56.1,74.9086
56.2,75.447
56.3,74.5341
56.4,74.3108
56.5,74.5788
56.6,74.3857
56.7,74.3753
56.8,74.3903
56.9,74.2234
57,74.2943
57.1,74.3811
57.2,74.9893
57.3,78.3634
57.4,81.5967
57.5,76.5281
57.6,79.2985
57.7,77.2084
57.8,76.3513
57.9,75.628
58,77.4278
58.1,78.0609
58.2,77.2399
58.3,74.5254
58.4,75.1384
58.5,79.9336
58.6,78.5622
58.7,76.8452
58.8,79.7218
58.9,75.9748
59,77.6805
59.1,77.1508
59.2,76.2829
59.3,77.217
59.4,76.6926
59.5,75.542
59.6,77.7644
59.7,77.0482
59.8,75.0705
59.9,74.0624
60,74.4464
60.1,74.2547
60.2,74.2884
60.3,75.3974
60.4,77.3015
60.5,76.3525
60.6,75.179
60.7,74.7279
60.8,76.3608
60.9,76.089
61,74.1589
61.1,76.0077
61.2,78.4276
61.3,77.721
61.4,77.2246
61.5,78.191
61.6,76.3364
61.7,76.1925
61.8,76.5081
61.9,74.5927
62,74.8214
62.1,74.2698
62.2,75.4598
62.3,75.1198
62.4,80.4087
62.5,81.2403
62.6,74.8234
62.7,77.1012
62.8,75.699
62.9,75.287
63,75.5083
63.1,75.1312
63.2,76.3971
63.3,77.3536
63.4,75.0831
63.5,75.5674
63.6,75.3598
63.7,75.4399
63.8,76.0783
63.9,76.8872
64,74.7443
64.1,75.1706
64.2,75.5551
64.3,75.2743
64.4,74.7313
64.5,74.7064
64.6,76.17
64.7,74.8594
64.8,74.4892
64.9,74.3223
65,74.8596
65.1,75.341
65.2,75.3402
65.3,74.4343
65.4,75.3536
65.5,75.407
65.6,75.0289
65.7,75.815
65.8,76.0056
65.9,75.1885
66,74.5923
66.1,76.3805
66.2,75.976
66.3,74.2686
66.4,74.2393
66.5,74.2528
66.6,74.2661
66.7,74.2512
66.8,74.1676
66.9,74.7191
67,76.8224
67.1,76.2658
67.2,74.7072
67.3,74.2014
67.4,75.6935
67.5,75.5017
67.6,76.6123
67.7,74.5065
67.8,76.4952
67.9,76.5851
68,74.9586
68.1,75.508
68.2,75.1519
68.3,75.601
68.4,75.9319
68.5,76.8379
68.6,79.0981
68.7,75.5989
68.8,76.1985
68.9,75.2802
69,76.0433
69.1,75.9828
69.2,75.2468
69.3,74.5125
69.4,76.8141
69.5,74.6402
69.6,74.467
69.7,74.4914
69.8,74.4852
69.9,74.521
70,74.3894
70.1,76.2929
70.2,76.977
70.3,76.7513
70.4,77.1178
70.5,75.6246
70.6,74.6207
70.7,74.5755
70.8,75.8477
70.9,80.429
71,77.4534
71.1,75.1419
