freq (Hz),ISL (dB)
1040.32,30.3954
1041,32.9202
1041.67,31.8487
1042.34,30.6546
1043.01,30.4381
1043.69,30.061
1044.36,30.583
1045.03,29.6369
1045.71,30.5254
1046.38,30.5958
1047.05,30.3786
1047.72,31.5675
1048.4,32.7123
1049.07,34.0096
1049.74,38.863
1050.42,40.2569
1051.09,41.5269
1051.76,40.8995
1052.44,39.1731
1053.11,39.2755
1053.78,36.1766
1054.45,34.8725
1055.13,34.6031
1055.8,31.4398
1056.47,32.0412
1057.15,31.3246
1057.82,31.4161
1058.49,30.8695
1059.16,30.6303
1059.84,30.5096
1060.51,30.1793
1061.18,29.6573
1061.86,30.8225
1062.53,31.055
1063.2,30.6872
1063.87,29.9414
1064.55,29.9464
1065.22,29.8372
1065.89,31.36
1066.57,31.8182
1067.24,30.8002
1067.91,30.2867
1068.59,30.1768
1069.26,31.1143
1069.93,31.1369
1070.6,30.995
1071.28,30.9607
1071.95,30.8666
1072.62,30.334
1073.3,29.8335
1073.97,31.4828
1074.64,31.6745
1075.31,30.6058
1075.99,30.7371
1076.66,31.4067
1077.33,30.6103
1078.01,31.3318
1078.68,31.1959
1079.35,31.2728
1080.02,30.9375
1080.7,31.2678
1081.37,31.8835
1082.04,31.6203
1082.72,31.8338
1083.39,31.1338
1084.06,31.3955
1084.74,30.6077
1085.41,31.2479
1086.08,31.4311
1086.75,31.1028
1087.43,31.4958
1088.1,31.9996
1088.77,31.4387
1089.45,31.4654
1090.12,31.8781
1090.79,31.4716
1091.46,31.6773
1092.14,31.0681
1092.81,31.0605
1093.48,32.3437
1094.16,32.2953
1094.83,31.4694
1095.5,30.9376
1096.17,30.6509
1096.85,30.7487
1097.52,30.1715
1098.19,30.1862
1098.87,30.2606
1099.54,31.2135
1100.21,31.0305
1100.89,30.729
1101.56,30.7457
1102.23,30.005
1102.9,30.4666
1103.58,32.6696
1104.25,33.4376
1104.92,33.7056
1105.6,32.5073
1106.27,32.2108
1106.94,31.9234
1107.61,31.4361
1108.29,31.6424
1108.96,31.484
1109.63,32.1311
1110.31,31.9589
1110.98,31.3701
1111.65,33.3895
1112.32,33.1305
1113,35.6116
1113.67,38.523
1114.34,36.2762
1115.02,36.6159
1115.69,38.0969
1116.36,36.2235
1117.03,34.7509
1117.71,33.975
1118.38,32.1274
1119.05,32.2489
1119.73,32.6296
1120.4,32.9259
1121.07,32.0239
1121.75,31.8119
1122.42,31.9513
1123.09,32.0799
1123.76,32.0259
1124.44,31.8909
1125.11,32.1493
1125.78,33.0746
1126.46,32.7488
1127.13,32.2735
1127.8,31.9013
1128.47,31.9841
1129.15,31.8967
1129.82,32.0134
1130.49,32.2301
1131.17,31.6379
1131.84,31.4479
1132.51,31.5904
1133.18,31.0121
1133.86,30.4027
1134.53,29.3784
1135.2,29.7341
1135.88,31.3908
1136.55,31.8296
1137.22,31.4405
1137.9,30.6953
1138.57,30.4326
1139.24,31.1508
1139.91,32.0168
1140.59,31.5869
1141.26,31.3629
1141.93,31.6812
1142.61,31.9055
1143.28,32.0544
1143.95,31.4622
1144.62,31.9493
1145.3,32.4313
1145.97,31.3206
1146.64,32.046
1147.32,32.9446
1147.99,32.7694
1148.66,31.9758
1149.33,32.1233
1150.01,31.6957
1150.68,30.9336
1151.35,31.5042
1152.03,30.9433
1152.7,31.3058
1153.37,30.852
1154.05,30.8036
1154.72,31.9098
1155.39,32.1187
1156.06,31.3726
1156.74,31.1565
1157.41,32.8382
1158.08,34.354
1158.76,35.815
1159.43,35.3916
1160.1,33.6666
1160.77,32.3263
1161.45,32.4126
1162.12,31.7385
1162.79,32.1956
1163.47,31.4414
1164.14,31.9646
1164.81,32.13
1165.48,32.0103
1166.16,32.5292
1166.83,32.2686
1167.5,32.7163
1168.18,33.6767
1168.85,33.7237
1169.52,35.4173
1170.2,34.4928
1170.87,33.7358
1171.54,35.0023
1172.21,34.7595
1172.89,33.0965
1173.56,34.0327
1174.23,34.4764
1174.91,34.867
1175.58,35.2491
1176.25,35.6097
1176.92,37.5071
1177.6,39.7574
1178.27,39.8282
1178.94,40.8435
1179.62,41.4336
1180.29,43.3506
1180.96,42.78
1181.63,42.2666
1182.31,42.8582
1182.98,41.0249
1183.65,39.1419
1184.33,37.9494
1185,36.5133
1185.67,36.5871
1186.34,35.5405
1187.02,34.8618
1187.69,35.2484
1188.36,34.4798
1189.04,34.1834
1189.71,33.4463
1190.38,33.9078
1191.06,33.4801
1191.73,34.0886
1192.4,34.0943
1193.07,32.7145
1193.75,33.0235
1194.42,33.8926
1195.09,34.3245
1195.77,33.0227
1196.44,33.0644
1197.11,32.4043
1197.78,32.6993
1198.46,33.156
1199.13,33.9193
1199.8,34.6919
1200.48,33.1461
1201.15,33.4601
1201.82,33.6678
1202.49,33.4913
1203.17,32.8082
1203.84,33.7404
1204.51,34.7985
1205.19,34.3258
1205.86,34.4076
1206.53,34.8087
1207.21,34.221
1207.88,32.7271
1208.55,34.2139
1209.22,34.9613
1209.9,34.4996
1210.57,32.7711
1211.24,33.3644
1211.92,33.628
1212.59,33.4224
1213.26,33.5119
1213.93,34.7514
1214.61,35.3668
1215.28,33.904
1215.95,33.8066
1216.63,33.6555
1217.3,33.0894
1217.97,33.9307
1218.64,35.5712
1219.32,35.5838
1219.99,34.7552
1220.66,33.2643
1221.34,32.5711
1222.01,32.4305
1222.68,33.3511
1223.36,34.5297
1224.03,35.3914
1224.7,34.553
1225.37,34.3457
1226.05,36.7205
1226.72,39.6296
1227.39,38.5664
1228.07,37.4141
1228.74,37.472
1229.41,36.5331
1230.08,36.2294
1230.76,35.1561
1231.43,34.7692
1232.1,34.7284
1232.78,35.1301
1233.45,35.3162
1234.12,35.3587
1234.79,34.3854
1235.47,33.9832
1236.14,34.9682
1236.81,35.2148
1237.49,35.1314
1238.16,36.7379
1238.83,38.3742
1239.51,39.6799
1240.18,41.7407
1240.85,42.9276
1241.52,41.9595
1242.2,42.1117
1242.87,39.6976
1243.54,39.4977
1244.22,37.3876
1244.89,36.8218
1245.56,36.1809
1246.23,36.869
1246.91,35.9616
1247.58,35.68
1248.25,36.7782
1248.93,38.4346
1249.6,38.4706
1250.27,39.2412
1250.94,38.1904
1251.62,35.9751
1252.29,36.2415
1252.96,34.4824
1253.64,35.9991
1254.31,35.8546
1254.98,35.3892
1255.65,36.184
1256.33,35.4037
1257,35.2671
1257.67,35.1371
1258.35,35.7871
1259.02,35.2803
1259.69,35.663
1260.37,35.4833
1261.04,35.0214
1261.71,36.2915
1262.38,36.2401
1263.06,36.2965
1263.73,35.7301
1264.4,35.5568
1265.08,34.3358
1265.75,34.124
1266.42,34.0944
1267.09,33.9704
1267.77,33.6414
1268.44,33.6238
1269.11,34.346
1269.79,34.5364
1270.46,35.0244
1271.13,34.6719
1271.8,34.6358
1272.48,34.2093
1273.15,35.1546
1273.82,35.5809
1274.5,35.1547
1275.17,34.4923
1275.84,34.5019
1276.52,34.3637
1277.19,35.1604
1277.86,35.0378
1278.53,35.3152
1279.21,35.4266
1279.88,34.9593
1280.55,35.8392
1281.23,36.6908
1281.9,35.9444
1282.57,36.4016
1283.24,35.1442
1283.92,35.2764
1284.59,35.3455
1285.26,35.636
1285.94,35.3753
1286.61,34.8397
1287.28,35.9438
1287.95,35.9275
1288.63,35.6884
1289.3,35.8695
1289.97,35.3096
1290.65,35.4224
1291.32,35.1384
1291.99,35.6561
1292.67,35.1409
1293.34,35.5235
1294.01,34.8279
1294.68,34.9384
1295.36,35.7104
1296.03,36.2083
1296.7,35.3315
1297.38,35.8751
1298.05,36.2945
1298.72,36.0697
1299.39,35.5849
1300.07,36.4402
1300.74,36.9764
1301.41,37.4926
1302.09,37.0092
1302.76,40.7118
1303.43,41.7647
1304.1,39.9811
1304.78,37.5382
1305.45,37.051
1306.12,36.7049
1306.8,37.6792
1307.47,36.5881
1308.14,36.7621
1308.82,36.3384
1309.49,37.7553
1310.16,37.3409
1310.83,36.5773
1311.51,37.1235
1312.18,37.83
1312.85,39.0831
1313.53,39.3497
1314.2,41.3209
1314.87,41.5157
1315.54,42.2898
1316.22,40.4386
1316.89,40.7977
1317.56,39.6121
1318.24,38.8359
1318.91,38.6782
1319.58,37.1954
1320.25,36.9707
1320.93,36.6626
1321.6,38.0489
1322.27,38.9739
1322.95,38.2994
1323.62,40.6868
1324.29,42.6716
1324.96,44.444
1325.64,45.593
1326.31,44.3569
1326.98,44.5678
1327.66,44.5315
1328.33,42.8075
1329,41.9049
1329.68,39.9642
1330.35,38.6757
1331.02,38.0646
1331.69,37.4156
1332.37,37.746
1333.04,37.6329
1333.71,36.5596
1334.39,35.6672
1335.06,35.4479
1335.73,35.4575
1336.4,35.3329
1337.08,35.3117
1337.75,35.7648
1338.42,35.668
1339.1,36.4087
1339.77,36.4343
1340.44,36.0376
1341.11,35.0254
1341.79,34.6674
1342.46,34.4191
1343.13,35.3244
1343.81,35.6223
1344.48,35.7718
1345.15,35.2362
1345.83,34.5308
1346.5,34.9659
1347.17,34.5757
1347.84,34.29
1348.52,34.8461
1349.19,35.8713
1349.86,34.3651
1350.54,35.3902
1351.21,36.0384
1351.88,36.9404
1352.55,36.5487
1353.23,36.5877
1353.9,36.928
1354.57,35.7553
1355.25,36.0614
1355.92,35.8321
1356.59,35.1661
1357.26,35.8477
1357.94,35.5688
1358.61,36.2358
1359.28,37.0615
1359.96,37.6663
1360.63,37.0812
1361.3,37.3894
1361.98,37.7293
1362.65,37.7114
1363.32,36.2407
1363.99,36.9008
1364.67,36.4805
1365.34,36.8488
1366.01,36.691
1366.69,36.1328
1367.36,37.2405
1368.03,35.865
1368.7,36.5299
1369.38,36.4923
1370.05,35.7062
1370.72,36.7178
1371.4,35.9399
1372.07,37.3017
1372.74,35.985
1373.41,36.1034
1374.09,36.0198
1374.76,35.4891
1375.43,36.6638
1376.11,34.9642
1376.78,36.5314
1377.45,35.775
1378.12,36.1907
1378.8,36.4284
1379.47,38.0373
1380.14,40.084
1380.82,37.8272
1381.49,38.0837
1382.16,36.5956
1382.84,37.8455
1383.51,36.7708
1384.18,37.5675
1384.85,37.6525
1385.53,38.4972
1386.2,37.4363
1386.87,38.8954
1387.55,38.0716
1388.22,37.6773
1388.89,38.1289
1389.56,37.3168
1390.24,37.4732
1390.91,37.2283
1391.58,37.8398
1392.26,37.7688
1392.93,37.8973
1393.6,37.9596
1394.27,36.9077
1394.95,37.0337
1395.62,37.7988
1396.29,36.8088
1396.97,37.2402
1397.64,36.2928
1398.31,36.7743
1398.99,36.9532
1399.66,37.2531
1400.33,37.1405
1401,37.0217
1401.68,37.9348
1402.35,39.8749
1403.02,39.3969
1403.7,39.7474
1404.37,39.0517
1405.04,38.5101
1405.71,38.5533
1406.39,37.326
1407.06,39.5885
1407.73,39.0728
1408.41,38.9126
1409.08,39.0243
1409.75,38.6425
1410.42,38.9344
1411.1,39.1826
1411.77,37.5696
1412.44,37.24
1413.12,38.4105
1413.79,36.6555
1414.46,36.7698
1415.14,36.8322
1415.81,38.799
1416.48,37.0384
1417.15,37.3746
1417.83,37.542
1418.5,37.0374
1419.17,37.2243
1419.85,37.3762
1420.52,38.0994
1421.19,37.1221
1421.86,36.9293
1422.54,37.2014
1423.21,37.0699
1423.88,36.5374
1424.56,37.6046
1425.23,36.9858
1425.9,36.5149
1426.57,38.2566
1427.25,36.9096
1427.92,37.6311
1428.59,38.1824
1429.27,37.5823
1429.94,39.0391
1430.61,37.6247
1431.29,37.3001
1431.96,37.125
1432.63,36.5631
1433.3,37.5206
1433.98,37.5291
1434.65,38.0328
1435.32,37.8271
1436,37.4233
1436.67,36.3141
1437.34,36.1535
1438.01,36.3932
1438.69,37.6719
1439.36,37.8677
1440.03,37.0717
1440.71,37.4349
1441.38,37.5717
1442.05,36.5891
1442.72,38.1233
1443.4,37.975
1444.07,37.537
1444.74,38.6159
1445.42,37.9943
1446.09,37.829
1446.76,37.2937
1447.43,37.6497
1448.11,38.9121
1448.78,38.3337
1449.45,36.7098
1450.13,38.0571
1450.8,38.3906
1451.47,37.7796
1452.15,37.458
1452.82,37.6636
1453.49,37.2208
1454.16,37.0953
1454.84,36.9828
1455.51,36.7115
1456.18,38.1652
1456.86,38.7522
1457.53,38.6788
1458.2,38.5207
1458.87,38.2569
1459.55,38.0567
1460.22,37.2196
1460.89,38.1741
1461.57,37.9902
1462.24,38.5467
1462.91,38.6992
1463.58,37.8969
1464.26,37.7529
1464.93,37.8307
1465.6,37.5853
1466.28,37.3858
1466.95,38.2704
1467.62,38.3273
1468.3,38.7585
1468.97,38.5804
1469.64,39.0964
1470.31,38.0482
1470.99,37.6763
1471.66,37.1583
1472.33,38.1148
1473.01,37.3754
1473.68,37.4725
1474.35,38.9325
1475.02,40.7205
1475.7,42.1088
1476.37,42.415
1477.04,43.052
1477.72,42.3022
1478.39,42.0959
1479.06,40.9097
1479.73,39.8633
1480.41,39.375
1481.08,39.3626
1481.75,38.8426
1482.43,37.8794
1483.1,39.4956
1483.77,39.2457
1484.45,38.5382
1485.12,37.8528
1485.79,38.787
1486.46,38.8387
1487.14,40.0006
1487.81,40.3749
1488.48,40.5214
1489.16,40.2623
1489.83,42.2153
1490.5,41.7948
1491.17,40.6393
1491.85,41.7195
1492.52,41.6403
1493.19,41.7193
1493.87,42.1729
1494.54,40.7262
1495.21,40.3982
1495.88,39.3141
1496.56,38.6354
1497.23,39.0161
1497.9,38.9711
1498.58,38.7567
1499.25,38.5831
1499.92,38.7525
1500.6,39.7276
1501.27,39.8305
1501.94,38.2216
1502.61,38.9263
1503.29,37.6013
1503.96,38.9608
1504.63,39.6653
1505.31,39.833
1505.98,39.1588
1506.65,40.1521
1507.32,39.7759
1508,39.112
1508.67,38.9219
1509.34,38.2259
1510.02,39.9474
1510.69,39.1266
1511.36,38.8541
1512.03,39.5675
1512.71,38.9744
1513.38,40.2718
1514.05,40.4599
1514.73,39.9443
1515.4,38.9067
1516.07,38.7351
1516.74,39.9386
1517.42,39.5452
1518.09,37.6729
1518.76,38.6518
1519.44,39.7736
1520.11,39.153
1520.78,38.6565
1521.46,38.9493
1522.13,38.2139
1522.8,39.2575
1523.47,38.4991
1524.15,39.2741
1524.82,38.9555
1525.49,38.1841
1526.17,38.776
1526.84,38.0336
1527.51,38.5945
1528.18,39.7046
1528.86,39.0084
1529.53,39.2972
1530.2,38.3349
1530.88,38.4213
1531.55,38.4787
1532.22,38.2722
1532.89,39.4486
1533.57,38.8113
1534.24,37.5086
1534.91,38.5863
1535.59,38.2142
1536.26,37.6466
1536.93,38.0863
1537.61,38.5385
1538.28,36.817
1538.95,36.4051
1539.62,37.1535
1540.3,38.1272
1540.97,36.8758
1541.64,36.2993
1542.32,36.6247
1542.99,37.5281
1543.66,38.1603
1544.33,38.6418
1545.01,37.5152
1545.68,36.6414
1546.35,36.9414
1547.03,38.5185
1547.7,38.4176
1548.37,40.4383
1549.04,41.4717
1549.72,44.5261
1550.39,42.5289
1551.06,42.4089
1551.74,39.6341
1552.41,38.9651
1553.08,37.9242
1553.76,38.6007
1554.43,37.6833
1555.1,38.6681
1555.77,38.5034
1556.45,39.5151
1557.12,39.7289
1557.79,40.1113
1558.47,38.8868
1559.14,39.6219
1559.81,39.8877
1560.48,40.7214
1561.16,40.4243
1561.83,39.6908
1562.5,40.6089
1563.18,38.7525
1563.85,40.5202
1564.52,40.0597
1565.19,40.2202
1565.87,39.8117
1566.54,39.69
1567.21,41.3274
1567.89,40.1378
1568.56,40.1378
1569.23,39.644
1569.91,40.7885
1570.58,40.5163
1571.25,40.5638
1571.92,40.3715
1572.6,39.7213
1573.27,39.5193
1573.94,39.3964
1574.62,40.1806
1575.29,40.9822
1575.96,41.9806
1576.63,42.1396
1577.31,41.7995
1577.98,41.4143
1578.65,41.9067
1579.33,40.0516
1580,40.9612
1580.67,41.6311
1581.34,45.4675
1582.02,46.2651
1582.69,46.5249
1583.36,45.0238
1584.04,44.0465
1584.71,45.7816
1585.38,44.3951
1586.05,42.3854
1586.73,40.727
1587.4,40.2998
1588.07,40.8729
1588.75,42.4495
1589.42,42.4609
1590.09,41.6537
1590.77,41.1165
1591.44,40.3837
1592.11,41.298
1592.78,41.7837
1593.46,40.8713
1594.13,40.6793
1594.8,39.9866
1595.48,41.438
1596.15,41.9294
1596.82,41.8592
1597.49,41.2506
1598.17,40.8471
1598.84,40.9558
1599.51,40.2321
1600.19,40.5694
1600.86,40.3077
1601.53,40.1527
1602.2,41.1444
1602.88,40.6189
1603.55,40.5109
1604.22,39.9362
1604.9,40.4775
1605.57,39.6366
1606.24,39.9306
1606.92,39.0111
1607.59,39.7603
1608.26,39.2884
1608.93,39.3796
1609.61,39.7793
1610.28,39.3797
1610.95,39.4744
1611.63,39.8113
1612.3,39.9388
1612.97,39.4729
1613.64,39.4259
1614.32,40.0324
1614.99,39.5875
1615.66,40.2405
1616.34,38.7752
1617.01,40.4233
1617.68,39.3957
1618.35,39.8656
1619.03,39.6963
1619.7,39.7415
1620.37,39.6797
1621.05,40.5504
1621.72,40.5418
1622.39,39.8502
1623.07,39.8147
1623.74,39.5395
1624.41,38.8481
1625.08,38.8646
1625.76,39.8911
1626.43,39.7623
1627.1,39.361
1627.78,39.9838
1628.45,40.2177
1629.12,41.4223
1629.79,40.1174
1630.47,40.0654
1631.14,38.9727
1631.81,39.8788
1632.49,39.9232
1633.16,39.4965
1633.83,39.7839
1634.5,39.0033
1635.18,39.2917
1635.85,39.6174
1636.52,39.7385
1637.2,39.6628
1637.87,39.0065
1638.54,38.9567
1639.22,38.6338
1639.89,39.3899
1640.56,40.3614
1641.23,40.9909
1641.91,40.1778
1642.58,40.4984
1643.25,40.4886
1643.93,40.6517
1644.6,40.2205
1645.27,40.9358
1645.94,40.4564
1646.62,39.2254
1647.29,40.2077
1647.96,40.1821
1648.64,40.1084
1649.31,40.2214
1649.98,39.7599
1650.65,38.5966
1651.33,38.9946
1652,38.9204
1652.67,39.7225
1653.35,38.7799
1654.02,38.9827
1654.69,39.192
1655.36,40.0406
1656.04,39.0028
1656.71,39.5207
1657.38,40.1107
1658.06,42.4167
1658.73,41.0834
1659.4,41.8111
1660.08,41.6087
1660.75,43.0259
1661.42,43.9478
1662.09,43.0242
1662.77,42.3235
1663.44,41.4146
1664.11,40.1045
1664.79,40.416
1665.46,39.3266
1666.13,38.6702
1666.8,39.2785
1667.48,39.2806
1668.15,39.2857
1668.82,39.2312
1669.5,39.5228
1670.17,40.0427
1670.84,40.5743
1671.51,40.0545
1672.19,39.893
1672.86,40.5871
1673.53,39.8727
1674.21,40.2302
1674.88,39.8587
1675.55,40.4178
1676.23,40.5074
1676.9,40.9879
1677.57,41.6591
1678.24,40.7922
1678.92,41.1625
1679.59,40.9754
1680.26,41.9194
1680.94,41.1939
1681.61,40.4664
1682.28,40.4465
1682.95,40.6486
1683.63,40.4135
1684.3,39.1948
1684.97,39.2791
1685.65,38.8527
1686.32,40.0086
1686.99,39.322
1687.66,38.4438
1688.34,38.8562
1689.01,38.6015
1689.68,38.7464
1690.36,39.102
1691.03,38.6477
1691.7,39.6478
1692.38,39.2414
1693.05,38.4738
1693.72,38.4417
1694.39,38.6705
1695.07,37.9596
1695.74,37.8685
1696.41,38.6378
1697.09,38.422
1697.76,38.8153
1698.43,39.8622
1699.1,39.6859
1699.78,39.847
1700.45,39.7864
1701.12,40.2665
1701.8,38.1713
1702.47,39.2586
1703.14,39.6223
1703.81,40.2335
1704.49,40.0554
1705.16,39.5197
1705.83,39.5456
1706.51,40.231
1707.18,40.004
1707.85,40.2127
1708.53,39.438
1709.2,40.3543
1709.87,39.6953
1710.54,40.8866
1711.22,39.3066
1711.89,39.6827
1712.56,38.7186
1713.24,39.3692
1713.91,38.752
1714.58,40.4297
1715.25,39.2719
1715.93,38.9441
1716.6,39.581
1717.27,38.423
1717.95,39.5511
1718.62,39.485
1719.29,40.3556
1719.96,38.6993
1720.64,39.6426
1721.31,38.0543
1721.98,37.5942
1722.66,38.533
1723.33,39.1057
1724,39.1953
1724.67,38.8978
1725.35,37.0703
1726.02,38.3596
1726.69,36.7944
1727.37,39.1095
1728.04,39.1547
1728.71,39.0787
1729.39,38.1983
1730.06,38.418
1730.73,38.5895
1731.4,38.4575
1732.08,37.4333
1732.75,37.773
1733.42,39.0277
1734.1,38.6809
1734.77,39.1004
1735.44,37.5772
1736.11,37.8538
1736.79,38.1404
1737.46,37.7356
1738.13,38.0975
1738.81,38.8415
1739.48,39.0455
1740.15,38.7592
1740.82,38.8055
1741.5,41.4457
1742.17,42.1441
1742.84,40.8298
1743.52,41.4176
1744.19,41.205
1744.86,41.2498
1745.54,39.5926
1746.21,38.5682
1746.88,38.384
1747.55,38.2034
1748.23,38.1943
1748.9,37.9301
1749.57,38.7846
1750.25,37.9785
1750.92,39.2291
1751.59,38.0801
1752.26,38.1855
1752.94,37.751
1753.61,37.1627
1754.28,39.2624
1754.96,39.2043
1755.63,40.936
1756.3,40.1455
1756.97,41.4341
1757.65,43.0322
1758.32,41.087
1758.99,39.6906
1759.67,40.2423
1760.34,40.363
1761.01,40.1289
1761.69,40.1803
1762.36,39.144
1763.03,40.0311
1763.7,39.2364
1764.38,38.6653
1765.05,36.7282
1765.72,38.7098
1766.4,38.2545
1767.07,38.3482
1767.74,38.2851
1768.41,37.8384
1769.09,38.1965
1769.76,38.8767
1770.43,38.1497
1771.11,37.4407
1771.78,36.86
1772.45,38.2709
1773.12,39.0708
1773.8,38.6795
1774.47,39.8116
1775.14,40.3691
1775.82,41.1092
1776.49,39.808
1777.16,42.4645
1777.84,40.4627
1778.51,41.4532
1779.18,40.3791
1779.85,42.2247
1780.53,41.2891
1781.2,40.3451
1781.87,39.9637
1782.55,38.3755
1783.22,38.2945
1783.89,38.8646
1784.56,38.8717
1785.24,38.8133
1785.91,38.0799
1786.58,37.2815
1787.26,37.9449
1787.93,38.201
1788.6,38.1179
1789.27,37.2355
1789.95,36.6895
1790.62,37.5701
1791.29,37.122
1791.97,37.1747
1792.64,37.3981
1793.31,37.9335
1793.98,38.7745
1794.66,38.2644
1795.33,38.5073
1796,37.625
1796.68,36.8754
1797.35,37.3024
1798.02,37.6817
1798.7,38.6289
1799.37,38.0929
1800.04,37.8387
1800.71,39.1043
1801.39,37.735
1802.06,38.3259
1802.73,37.3869
1803.41,38.4792
1804.08,38.3494
1804.75,36.7354
1805.42,37.5971
1806.1,36.2927
1806.77,38.065
1807.44,37.517
1808.12,38.5496
1808.79,38.1151
1809.46,38.151
1810.13,38.0656
1810.81,38.2587
1811.48,38.1391
1812.15,37.3169
1812.83,37.2077
1813.5,36.4607
1814.17,37.514
1814.85,36.8939
1815.52,38.2076
1816.19,37.1862
1816.86,37.1172
1817.54,37.0396
1818.21,37.0885
1818.88,36.4945
1819.56,35.4399
1820.23,35.3004
1820.9,36.618
1821.57,37.8198
1822.25,36.1854
1822.92,35.4101
1823.59,35.1922
1824.27,36.338
1824.94,36.9678
1825.61,36.7368
1826.28,37.1078
1826.96,35.4674
1827.63,35.6043
1828.3,34.7568
1828.98,35.659
1829.65,35.1091
1830.32,35.2731
1831,35.1523
1831.67,34.7859
1832.34,35.7498
1833.01,35.4189
1833.69,35.5767
1834.36,34.9339
1835.03,35.2627
1835.71,36.271
1836.38,35.7494
1837.05,37.0577
1837.72,37.1096
1838.4,38.2481
1839.07,37.9722
1839.74,37.7239
1840.42,36.3627
1841.09,36.2998
1841.76,36.9936
1842.43,36.4239
1843.11,36.8609
1843.78,35.7345
1844.45,35.9635
1845.13,36.4552
1845.8,36.8259
1846.47,37.4489
1847.15,37.3612
1847.82,37.2026
1848.49,38.6958
1849.16,38.5285
1849.84,37.5252
1850.51,36.4723
1851.18,36.3613
1851.86,35.8592
1852.53,36.7274
1853.2,36.0902
1853.87,36.7126
1854.55,36.5943
1855.22,36.984
1855.89,35.8149
1856.57,35.5593
1857.24,36.2038
1857.91,35.1739
1858.58,36.6776
1859.26,35.7476
1859.93,36.2149
1860.6,36.0608
1861.28,34.8933
1861.95,35.3202
1862.62,34.7491
1863.29,35.3666
1863.97,34.5225
1864.64,35.1093
1865.31,35.1861
1865.99,36.0228
1866.66,35.694
1867.33,35.9093
1868.01,34.8598
1868.68,34.7737
1869.35,35.8251
1870.02,35.5187
1870.7,35.8395
1871.37,35.3354
1872.04,35.8227
1872.72,35.2416
1873.39,36.016
1874.06,35.6019
1874.73,35.4949
1875.41,35.6135
1876.08,35.2675
1876.75,37.2314
1877.43,36.8196
1878.1,38.1919
1878.77,38.5306
1879.44,38.4861
1880.12,40.1794
1880.79,39.2445
1881.46,40.6265
1882.14,40.9237
1882.81,39.8197
1883.48,42.1254
1884.16,41.3955
1884.83,39.4394
1885.5,39.1425
1886.17,38.2166
1886.85,37.51
1887.52,37.4818
1888.19,35.5479
1888.87,35.9199
1889.54,36.5528
1890.21,36.6343
1890.88,35.7548
1891.56,36.1203
1892.23,35.9092
1892.9,35.0409
1893.58,35.7883
1894.25,35.7124
1894.92,35.6
1895.59,36.4747
1896.27,35.4497
1896.94,36.2912
1897.61,36.4545
1898.29,35.7782
1898.96,36.3968
1899.63,35.8653
1900.31,36.7632
1900.98,36.8638
1901.65,36.0776
1902.32,36.9483
1903,35.9729
1903.67,35.7449
1904.34,35.2957
1905.02,34.9536
1905.69,35.7327
1906.36,36.989
1907.03,36.9296
1907.71,37.6474
1908.38,36.487
1909.05,36.187
1909.73,35.6577
1910.4,35.8885
1911.07,36.8057
1911.74,36.6946
1912.42,37.2392
1913.09,36.3565
1913.76,35.9913
1914.44,35.84
1915.11,35.3043
1915.78,35.4175
1916.46,34.3317
1917.13,34.5248
1917.8,35.632
1918.47,34.6775
1919.15,35.3089
1919.82,35.8424
