time (sec),level (dB(SPL))
35.3,76.5649
35.4,75.9505
35.5,75.3434
35.6,75.0902
35.7,75.0118
35.8,75.5115
35.9,75.2458
36,82.6343
36.1,79.9002
36.2,75.823
36.3,78.5635
36.4,82.5395
36.5,81.1521
36.6,79.2346
36.7,75.889
36.8,79.4413
36.9,77.5487
37,76.022
37.1,77.4539
37.2,81.3822
37.3,76.4524
37.4,76.2136
37.5,76.4136
37.6,76.0816
37.7,74.871
37.8,75.4341
37.9,78.784
38,74.9917
38.1,76.0397
38.2,75.5095
38.3,78.6386
38.4,79.087
38.5,78.7699
38.6,79.1084
38.7,77.111
38.8,77.6401
38.9,77.354
39,75.1204
39.1,75.7725
39.2,75.3775
39.3,76.056
39.4,78.104
39.5,79.0126
39.6,79.3942
39.7,75.971
39.8,78.8928
39.9,78.3141
40,79.3
40.1,81.7067
40.2,80.3196
40.3,80.666
40.4,85.1885
40.5,81.9084
40.6,78.3409
40.7,76.6916
40.8,79.3841
40.9,81.0907
41,80.7379
41.1,79.1076
41.2,79.0122
41.3,81.8138
41.4,80.2211
41.5,80.3705
41.6,79.8108
41.7,78.2796
41.8,79.1437
41.9,78.1634
42,81.3567
42.1,79.9096
42.2,79.0353
42.3,80.3423
42.4,80.0046
42.5,81.2582
42.6,78.1961
42.7,80.2872
42.8,81.9249
42.9,82.9054
43,83.283
43.1,79.7025
43.2,79.178
43.3,81.8019
43.4,78.2598
43.5,78.4103
43.6,77.8913
43.7,80.2312
43.8,81.098
43.9,78.5131
44,78.7792
44.1,80.3441
44.2,82.1058
44.3,78.3903
44.4,77.7614
44.5,79.0049
44.6,79.9437
44.7,81.2453
44.8,79.7519
44.9,78.4065
45,78.1103
45.1,78.5112
45.2,80.8701
45.3,80.9151
45.4,79.9645
45.5,76.3856
45.6,79.9222
45.7,82.1007
45.8,80.01
45.9,78.6102
46,76.8784
46.1,78.255
46.2,75.6394
46.3,78.3912
46.4,84.4836
46.5,81.8425
46.6,82.6813
46.7,82.4447
46.8,82.5404
46.9,83.1652
47,82.6872
47.1,83.8803
47.2,81.7687
47.3,79.5384
47.4,77.8454
47.5,78.0104
47.6,83.0789
47.7,80.72
47.8,83.669
47.9,79.9407
48,81.4282
48.1,80.8898
48.2,78.9867
48.3,80.0549
48.4,80.1481
48.5,79.4793
48.6,81.4402
48.7,80.443
48.8,77.7971
48.9,80.8897
49,76.9546
49.1,77.2428
49.2,76.875
49.3,80.1692
49.4,77.7626
49.5,79.2542
49.6,77.7673
49.7,77.2553
49.8,78.874
49.9,82.4326
50,82.2174
50.1,77.932
50.2,76.926
50.3,77.4984
50.4,77.5746
50.5,78.1883
50.6,78.2909
50.7,80.4586
50.8,81.223
50.9,79.5395
51,79.2414
51.1,80.3844
51.2,80.3883
51.3,79.4193
51.4,79.5836
51.5,78.937
51.6,79.4591
51.7,83.5608
51.8,82.8763
51.9,83.3576
52,82.0893
52.1,83.0206
52.2,83.9404
52.3,82.9871
52.4,83.1038
52.5,83.1587
52.6,79.1581
52.7,83.9668
52.8,80.7117
52.9,81.6247
53,80.3824
53.1,78.4986
53.2,78.1134
53.3,77.1081
53.4,78.4224
53.5,77.5496
53.6,86.8144
53.7,80.8732
53.8,78.1808
53.9,85.7963
54,81.8463
54.1,80.5362
54.2,77.6855
54.3,79.5576
54.4,83.0961
54.5,79.2503
54.6,81.018
54.7,76.9332
54.8,81.1406
54.9,82.1176
55,76.8068
55.1,84.0985
55.2,84.2676
55.3,79.1722
55.4,80.5253
55.5,80.2727
55.6,78.4936
55.7,77.839
55.8,81.2554
55.9,83.4412
56,85.3278
56.1,83.4478
56.2,83.5946
56.3,81.9432
56.4,77.7324
56.5,78.8435
56.6,80.4685
56.7,80.1757
56.8,80.9385
56.9,79.89
57,78.1602
57.1,77.4732
57.2,75.8538
57.3,77.1731
57.4,77.2348
57.5,78.415
57.6,77.405
57.7,77.562
57.8,75.6084
57.9,76.6686
58,77.4913
58.1,75.5339
58.2,75.2987
58.3,75.2672
58.4,75.2062
58.5,75.282
58.6,75.2478
58.7,75.619
58.8,75.2228
58.9,76.3377
59,76.3356
59.1,78.4502
59.2,77.2188
59.3,75.3468
59.4,75.2227
59.5,75.6968
59.6,78.4513
59.7,75.8472
59.8,75.2196
59.9,75.2495
60,75.2277
60.1,76.6233
60.2,75.9326
60.3,75.6621
60.4,76.2158
60.5,75.2806
60.6,75.4658
60.7,78.28
60.8,79.8753
60.9,78.478
61,76.9475
61.1,77.7284
61.2,77.8495
61.3,77.9977
61.4,77.9648
61.5,79.0438
61.6,78.9227
61.7,78.8565
61.8,78.9948
61.9,77.9361
62,78.0333
62.1,78.4068
62.2,79.0049
62.3,80.9714
62.4,80.3272
62.5,81.3942
62.6,80.4451
62.7,80.405
62.8,79.5204
62.9,77.9412
63,79.4352
63.1,77.9186
63.2,77.5478
63.3,78.0349
63.4,77.4776
63.5,79.3882
63.6,78.1093
63.7,79.6227
63.8,80.7163
63.9,80.4729
64,80.8696
64.1,81.4812
64.2,81.6722
64.3,81.5262
64.4,81.7445
64.5,82.2237
64.6,81.6129
64.7,81.5515
64.8,80.8247
64.9,81.985
65,83.454
65.1,82.3304
65.2,81.2503
65.3,76.8368
65.4,76.7311
65.5,76.6329
65.6,77.0985
65.7,77.4046
65.8,76.8043
65.9,80.8224
66,79.6268
66.1,78.7165
66.2,80.2069
66.3,80.9719
66.4,79.9525
66.5,78.4936
66.6,81.1649
66.7,78.9744
66.8,77.8718
66.9,77.1821
67,76.6979
67.1,77.3021
67.2,77.5747
67.3,78.3691
67.4,79.5347
67.5,79.5824
67.6,79.6965
67.7,79.9938
67.8,80.3341
67.9,79.0131
68,78.0862
68.1,78.5623
68.2,76.6935
68.3,77.1495
68.4,76.8743
68.5,76.9023
68.6,76.8666
68.7,78.9296
68.8,82.2582
68.9,82.4341
69,84.4155
69.1,82.2551
69.2,76.1898
69.3,77.1699
69.4,76.6564
69.5,83.2795
69.6,82.8632
69.7,81.7012
69.8,82.4898
69.9,81.9543
70,82.7961
70.1,81.9139
70.2,83.1265
70.3,81.8688
70.4,80.9783
70.5,81.6379
70.6,80.6008
70.7,81.3254
70.8,80.0527
70.9,77.636
